"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509221778/0001193125-09-221778.txt","0001193125-09-221778","0001193125-09-221778.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509221778/0001193125-09-221778.txt","2009-11-03","2009-11-03","11/3/2009 6:48:54 PM","34","8-K","001-02979","091153808","9.01","8-K","96909","0","0","d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095012309056307/0000950123-09-056307.txt","0000950123-09-056307","0000950123-09-056307.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095012309056307/0000950123-09-056307.txt","2009-11-02","2009-10-30","11/2/2009 10:02:58 PM","34","8-K","001-06880","091151755","8.01,9.01","8-K","771441","0","0","c54403e8vk.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993309004212/0001299933-09-004212.txt","0001299933-09-004212","0001299933-09-004212.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993309004212/0001299933-09-004212.txt","2009-10-26","2009-10-22","10/26/2009 9:03:10 PM","34","8-K","001-06880","091137358","8.01","8-K","11882","0","0","htm_34806.htm","LIVE FILING"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509211665/0001193125-09-211665.txt","0001193125-09-211665","0001193125-09-211665.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509211665/0001193125-09-211665.txt","2009-10-22","2009-10-22","10/22/2009 2:35:16 PM","34","8-K","001-09718","091131381","2.02,9.01","8-K","2674718","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509211523/0001193125-09-211523.txt","0001193125-09-211523","0001193125-09-211523.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509211523/0001193125-09-211523.txt","2009-10-22","2009-10-22","10/22/2009 11:27:05 AM","34","8-K","001-09718","091131041","2.02,9.01","8-K","270777","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000095012309051763/0000950123-09-051763.txt","0000950123-09-051763","0000950123-09-051763.txt","./www.sec.gov/Archives/edgar/data/0000072971/000095012309051763/0000950123-09-051763.txt","2009-10-21","2009-10-21","10/21/2009 12:07:21 PM","34","8-K","001-02979","091129140","2.02,9.01","8-K","2996272","0","0","f53807e8vk.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095012309051761/0000950123-09-051761.txt","0000950123-09-051761","0000950123-09-051761.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095012309051761/0000950123-09-051761.txt","2009-10-21","2009-10-21","10/21/2009 12:00:49 PM","34","8-K","001-06880","091129132","2.02,9.01","8-K","414733","0","0","c54138e8vk.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509204890/0001193125-09-204890.txt","0001193125-09-204890","0001193125-09-204890.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509204890/0001193125-09-204890.txt","2009-10-07","2009-10-07","10/7/2009 6:59:58 PM","34","8-K","001-02979","091110005","9.01","8-K","96340","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509204886/0001193125-09-204886.txt","0001193125-09-204886","0001193125-09-204886.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509204886/0001193125-09-204886.txt","2009-10-07","2009-10-07","10/7/2009 6:52:53 PM","34","8-K","001-02979","091109989","9.01","8-K","119730","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509204827/0001193125-09-204827.txt","0001193125-09-204827","0001193125-09-204827.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509204827/0001193125-09-204827.txt","2009-10-07","2009-10-07","10/7/2009 5:30:34 PM","34","8-K","001-02979","091109793","9.01","8-K","120866","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509202039/0001193125-09-202039.txt","0001193125-09-202039","0001193125-09-202039.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509202039/0001193125-09-202039.txt","2009-10-01","2009-10-01","10/1/2009 8:37:06 PM","34","8-K","001-02979","091099104","9.01","8-K","95645","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509196550/0001193125-09-196550.txt","0001193125-09-196550","0001193125-09-196550.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509196550/0001193125-09-196550.txt","2009-09-23","2009-09-22","9/23/2009 8:37:13 PM","34","8-K","001-02979","091082956","5.02,9.01","8-K","73000","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509194888/0001193125-09-194888.txt","0001193125-09-194888","0001193125-09-194888.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509194888/0001193125-09-194888.txt","2009-09-21","2009-09-16","9/21/2009 3:22:03 PM","34","8-K","001-09718","091078174","8.01,9.01","8-K","187997","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509191773/0001193125-09-191773.txt","0001193125-09-191773","0001193125-09-191773.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509191773/0001193125-09-191773.txt","2009-09-15","2009-09-15","9/15/2009 1:55:13 PM","34","8-K","001-09718","091068974","2.02,9.01","8-K","1752862","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509188346/0001193125-09-188346.txt","0001193125-09-188346","0001193125-09-188346.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509188346/0001193125-09-188346.txt","2009-09-08","2009-09-08","9/8/2009 5:10:53 PM","34","8-K","001-02979","091057603","9.01","8-K","97635","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509188318/0001193125-09-188318.txt","0001193125-09-188318","0001193125-09-188318.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509188318/0001193125-09-188318.txt","2009-09-08","2009-09-08","9/8/2009 4:46:52 PM","34","8-K","001-02979","091057566","9.01","8-K","91462","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509188311/0001193125-09-188311.txt","0001193125-09-188311","0001193125-09-188311.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509188311/0001193125-09-188311.txt","2009-09-08","2009-09-08","9/8/2009 4:41:39 PM","34","8-K","001-02979","091057561","9.01","8-K","90569","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509188307/0001193125-09-188307.txt","0001193125-09-188307","0001193125-09-188307.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509188307/0001193125-09-188307.txt","2009-09-08","2009-09-08","9/8/2009 4:37:08 PM","34","8-K","001-02979","091057552","9.01","8-K","92512","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509186143/0001193125-09-186143.txt","0001193125-09-186143","0001193125-09-186143.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509186143/0001193125-09-186143.txt","2009-09-02","2009-08-28","9/2/2009 7:35:34 PM","34","8-K","001-02979","091050926","5.04,9.01","8-K","48637","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509179832/0001193125-09-179832.txt","0001193125-09-179832","0001193125-09-179832.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509179832/0001193125-09-179832.txt","2009-08-21","2009-08-19","8/21/2009 8:31:18 PM","34","8-K","001-09718","091028933","5.02,9.01","8-K","45068","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509175589/0001193125-09-175589.txt","0001193125-09-175589","0001193125-09-175589.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509175589/0001193125-09-175589.txt","2009-08-14","2009-08-14","8/14/2009 4:15:01 PM","34","8-K","001-02979","091013661","9.01","8-K","636424","0","0","d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095012309033037/0000950123-09-033037.txt","0000950123-09-033037","0000950123-09-033037.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095012309033037/0000950123-09-033037.txt","2009-08-10","2009-06-30","8/10/2009 9:09:12 PM","34","10-Q","001-06880","091000839","","10-Q","9367526","1","0","c52491e10vq.htm","FORM 10-Q"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509170563/0001193125-09-170563.txt","0001193125-09-170563","0001193125-09-170563.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509170563/0001193125-09-170563.txt","2009-08-10","2009-06-30","8/10/2009 7:49:18 PM","34","10-Q","001-09718","09999712","","10-Q","8705964","1","0","d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000095012309032191/0000950123-09-032191.txt","0000950123-09-032191","0000950123-09-032191.txt","./www.sec.gov/Archives/edgar/data/0000072971/000095012309032191/0000950123-09-032191.txt","2009-08-07","2009-06-30","8/7/2009 8:55:52 PM","34","10-Q","001-02979","09996394","","10-Q","8241284","1","0","f53200e10vq.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509168684/0001193125-09-168684.txt","0001193125-09-168684","0001193125-09-168684.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509168684/0001193125-09-168684.txt","2009-08-07","2009-08-07","8/7/2009 4:44:12 PM","34","8-K","001-02979","09994434","9.01","8-K","93423","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509168677/0001193125-09-168677.txt","0001193125-09-168677","0001193125-09-168677.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509168677/0001193125-09-168677.txt","2009-08-07","2009-08-07","8/7/2009 4:41:10 PM","34","8-K","001-02979","09994427","9.01","8-K","93511","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509168665/0001193125-09-168665.txt","0001193125-09-168665","0001193125-09-168665.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509168665/0001193125-09-168665.txt","2009-08-07","2009-08-07","8/7/2009 4:38:08 PM","34","8-K","001-02979","09994411","9.01","8-K","100732","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509168662/0001193125-09-168662.txt","0001193125-09-168662","0001193125-09-168662.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509168662/0001193125-09-168662.txt","2009-08-07","2009-08-07","8/7/2009 4:36:21 PM","34","8-K","001-02979","09994401","9.01","8-K","93389","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509166474/0001193125-09-166474.txt","0001193125-09-166474","0001193125-09-166474.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509166474/0001193125-09-166474.txt","2009-08-06","2009-08-03","8/6/2009 1:04:45 PM","34","8-K","001-02979","09990092","5.02,9.01","8-K","135686","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509154859/0001193125-09-154859.txt","0001193125-09-154859","0001193125-09-154859.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509154859/0001193125-09-154859.txt","2009-07-24","2009-07-23","7/24/2009 7:00:27 PM","34","8-K","001-02979","09962091","5.02","8-K","12883","0","0","d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993309003041/0001299933-09-003041.txt","0001299933-09-003041","0001299933-09-003041.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993309003041/0001299933-09-003041.txt","2009-07-24","2009-07-21","7/24/2009 6:23:38 PM","34","8-K","001-06880","09961913","5.03,9.01","8-K","18582","0","0","htm_33627.htm","LIVE FILING"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509154090/0001193125-09-154090.txt","0001193125-09-154090","0001193125-09-154090.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509154090/0001193125-09-154090.txt","2009-07-23","2009-07-23","7/23/2009 8:51:17 PM","34","8-K","001-09718","09959843","2.02,9.01","8-K","2390678","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509153596/0001193125-09-153596.txt","0001193125-09-153596","0001193125-09-153596.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509153596/0001193125-09-153596.txt","2009-07-23","2009-07-23","7/23/2009 11:58:19 AM","34","8-K","001-09718","09958157","2.02,9.01","8-K","261779","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000095012309024143/0000950123-09-024143.txt","0000950123-09-024143","0000950123-09-024143.txt","./www.sec.gov/Archives/edgar/data/0000072971/000095012309024143/0000950123-09-024143.txt","2009-07-22","2009-07-22","7/22/2009 12:01:14 PM","34","8-K","001-02979","09956136","2.02,9.01","8-K","1989563","0","0","f53042e8vk.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095012309024142/0000950123-09-024142.txt","0000950123-09-024142","0000950123-09-024142.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095012309024142/0000950123-09-024142.txt","2009-07-22","2009-07-22","7/22/2009 11:53:07 AM","34","8-K","001-06880","09956131","2.02,9.01","8-K","401499","0","0","c52450e8vk.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993309002922/0001299933-09-002922.txt","0001299933-09-002922","0001299933-09-002922.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993309002922/0001299933-09-002922.txt","2009-07-16","2009-07-15","7/16/2009 12:41:04 PM","34","8-K","001-06880","09947196","8.01,9.01","8-K","34955","0","0","htm_33508.htm","LIVE FILING"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509145668/0001193125-09-145668.txt","0001193125-09-145668","0001193125-09-145668.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509145668/0001193125-09-145668.txt","2009-07-08","2009-07-08","7/8/2009 4:21:59 PM","34","8-K","001-02979","09934635","9.01","8-K","92423","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509145666/0001193125-09-145666.txt","0001193125-09-145666","0001193125-09-145666.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509145666/0001193125-09-145666.txt","2009-07-08","2009-07-08","7/8/2009 4:19:55 PM","34","8-K","001-02979","09934617","9.01","8-K","90811","0","0","d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509145664/0001193125-09-145664.txt","0001193125-09-145664","0001193125-09-145664.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509145664/0001193125-09-145664.txt","2009-07-08","2009-07-08","7/8/2009 4:17:22 PM","34","8-K","001-02979","09934613","9.01","8-K","89851","0","0","d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993309002635/0001299933-09-002635.txt","0001299933-09-002635","0001299933-09-002635.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993309002635/0001299933-09-002635.txt","2009-06-17","2009-06-17","6/17/2009 9:27:26 PM","34","8-K","001-06880","09897363","8.01,9.01","8-K","45953","0","0","htm_33231.htm","LIVE FILING"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000129993309002539/0001299933-09-002539.txt","0001299933-09-002539","0001299933-09-002539.txt","./www.sec.gov/Archives/edgar/data/0000036104/000129993309002539/0001299933-09-002539.txt","2009-06-10","2009-06-09","6/10/2009 2:34:06 PM","34","8-K","001-06880","09883579","8.01,9.01","8-K","41047","0","0","htm_33140.htm","LIVE FILING"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312509127827/0001193125-09-127827.txt","0001193125-09-127827","0001193125-09-127827.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312509127827/0001193125-09-127827.txt","2009-06-09","2009-06-04","6/9/2009 7:04:15 PM","34","8-K","001-02979","09881924","5.05,9.01","8-K","181622","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509127815/0001193125-09-127815.txt","0001193125-09-127815","0001193125-09-127815.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509127815/0001193125-09-127815.txt","2009-06-09","2009-06-04","6/9/2009 6:57:52 PM","34","8-K","001-09718","09881880","8.01,9.01","8-K","247595","0","0","d8k.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509119280/0001193125-09-119280.txt","0001193125-09-119280","0001193125-09-119280.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509119280/0001193125-09-119280.txt","2009-05-27","2009-05-27","5/27/2009 7:53:02 PM","34","8-K","001-09718","09854524","8.01,9.01","8-K","60864","0","0","d8k.htm","CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509119220/0001193125-09-119220.txt","0001193125-09-119220","0001193125-09-119220.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509119220/0001193125-09-119220.txt","2009-05-27","2009-05-27","5/27/2009 7:19:50 PM","34","8-K","001-09718","09854390","2.02,9.01","8-K","1251963","0","0","d8k.htm","FORM 8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095013709003956/0000950137-09-003956.txt","0000950137-09-003956","0000950137-09-003956.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095013709003956/0000950137-09-003956.txt","2009-05-15","2009-05-11","5/15/2009 4:31:18 PM","34","8-K","001-06880","09830730","8.01,9.01","8-K","146206","0","0","c51298e8vk.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509110904/0001193125-09-110904.txt","0001193125-09-110904","0001193125-09-110904.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509110904/0001193125-09-110904.txt","2009-05-14","2009-05-14","5/14/2009 3:24:18 PM","34","8-K","001-09718","09824995","8.01,9.01","8-K","203428","0","0","d8k.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000089882209000287/0000898822-09-000287.txt","0000898822-09-000287","0000898822-09-000287.txt","./www.sec.gov/Archives/edgar/data/0000072971/000089882209000287/0000898822-09-000287.txt","2009-05-13","2009-05-08","5/13/2009 6:16:25 PM","34","8-K","001-02979","09821740","8.01,9.01","8-K","169787","0","0","wfc8k.htm",""
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000095013709003901/0000950137-09-003901.txt","0000950137-09-003901","0000950137-09-003901.txt","./www.sec.gov/Archives/edgar/data/0000036104/000095013709003901/0000950137-09-003901.txt","2009-05-13","2009-05-13","5/13/2009 3:26:46 PM","34","8-K","001-06880","09821084","7.01,9.01","8-K","2483260","0","0","c51311e8vk.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312509107165/0001193125-09-107165.txt","0001193125-09-107165","0001193125-09-107165.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312509107165/0001193125-09-107165.txt","2009-05-11","2009-03-31","5/11/2009 8:18:52 PM","34","10-Q","001-09718","09815226","","10-Q","4272384","0","0","d10q.htm","FORM 10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000095013409010239/0000950134-09-010239.txt","0000950134-09-010239","0000950134-09-010239.txt","./www.sec.gov/Archives/edgar/data/0000072971/000095013409010239/0000950134-09-010239.txt","2009-05-11","2009-05-11","5/11/2009 4:26:59 PM","34","8-K","001-02979","09813612","8.01,9.01","8-K","3076292","0","0","f52336e8vk.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000095013409010238/0000950134-09-010238.txt","0000950134-09-010238","0000950134-09-010238.txt","./www.sec.gov/Archives/edgar/data/0000072971/000095013409010238/0000950134-09-010238.txt","2009-05-11","2009-03-31","5/11/2009 4:17:00 PM","34","10-Q","001-02979","09813555","","10-Q","1950101","0","0","f52324e10vq.htm","10-Q"
